area_code,sales,cogs,total_expenses,inventory,budget_profit,budget_cogs,productid,week,month,year,weekday,state,market,product
360,110.0,48.0,27.0,617.0,40.0,40.0,4,5,2,2010,0,Washington,West,Caffe Latte
360,81.0,33.0,22.0,577.0,30.0,30.0,4,35,9,2011,3,Washington,West,Caffe Latte
361,486.0,209.0,86.0,969.0,230.0,260.0,2,13,4,2011,4,Texas,South,Columbian
361,213.0,83.0,41.0,623.0,100.0,100.0,3,52,1,2011,5,Texas,South,Decaf Irish Cream
361,211.0,81.0,33.0,441.0,90.0,60.0,6,9,3,2011,1,Texas,South,Decaf Espresso
361,179.0,67.0,54.0,-1239.0,30.0,50.0,4,48,12,2011,3,Texas,South,Caffe Latte
386,249.0,99.0,64.0,798.0,100.0,90.0,2,35,9,2010,2,Florida,East,Columbian
386,224.0,84.0,51.0,500.0,70.0,80.0,3,52,1,2011,5,Florida,East,Decaf Irish Cream
386,297.0,124.0,141.0,717.0,60.0,110.0,5,26,7,2010,3,Florida,East,Caffe Mocha
386,208.0,83.0,54.0,575.0,70.0,80.0,6,48,12,2011,3,Florida,East,Decaf Espresso
386,51.0,22.0,19.0,573.0,20.0,0.0,8,39,10,2010,4,Florida,East,Chamomile
386,105.0,43.0,24.0,864.0,50.0,40.0,11,22,6,2010,1,Florida,East,Darjeeling
386,110.0,45.0,24.0,885.0,50.0,40.0,11,26,7,2010,3,Florida,East,Darjeeling
405,106.0,46.0,27.0,608.0,60.0,50.0,2,13,4,2010,3,Oklahoma,South,Columbian
405,155.0,68.0,34.0,587.0,80.0,80.0,2,30,8,2010,6,Oklahoma,South,Columbian
405,185.0,81.0,38.0,551.0,100.0,90.0,2,48,12,2010,2,Oklahoma,South,Columbian
405,107.0,44.0,27.0,618.0,50.0,50.0,2,5,2,2011,1,Oklahoma,South,Columbian
405,104.0,43.0,26.0,613.0,50.0,50.0,2,9,3,2011,1,Oklahoma,South,Columbian
405,98.0,43.0,25.0,597.0,50.0,50.0,2,22,6,2011,2,Oklahoma,South,Columbian
405,80.0,32.0,19.0,817.0,50.0,40.0,3,5,2,2010,0,Oklahoma,South,Decaf Irish Cream
405,79.0,32.0,20.0,813.0,40.0,40.0,3,9,3,2010,0,Oklahoma,South,Decaf Irish Cream
405,75.0,30.0,20.0,820.0,50.0,30.0,3,13,4,2010,3,Oklahoma,South,Decaf Irish Cream
405,71.0,29.0,20.0,835.0,40.0,30.0,3,17,5,2010,5,Oklahoma,South,Decaf Irish Cream
405,60.0,24.0,17.0,856.0,30.0,30.0,3,22,6,2010,1,Oklahoma,South,Decaf Irish Cream
405,57.0,23.0,18.0,868.0,40.0,20.0,3,26,7,2010,3,Oklahoma,South,Decaf Irish Cream
405,55.0,22.0,17.0,865.0,30.0,20.0,3,30,8,2010,6,Oklahoma,South,Decaf Irish Cream
405,84.0,32.0,20.0,813.0,40.0,40.0,3,9,3,2011,1,Oklahoma,South,Decaf Irish Cream
405,70.0,27.0,18.0,859.0,60.0,30.0,3,39,10,2011,5,Oklahoma,South,Decaf Irish Cream
405,80.0,32.0,20.0,456.0,40.0,20.0,5,53,1,2010,4,Oklahoma,South,Caffe Mocha
405,49.0,20.0,16.0,464.0,30.0,10.0,5,17,5,2010,5,Oklahoma,South,Caffe Mocha
405,53.0,21.0,17.0,480.0,30.0,0.0,5,39,10,2010,4,Oklahoma,South,Caffe Mocha
405,56.0,21.0,16.0,454.0,30.0,10.0,5,13,4,2011,4,Oklahoma,South,Caffe Mocha
405,210.0,84.0,59.0,651.0,70.0,70.0,6,53,1,2010,4,Oklahoma,South,Decaf Espresso
405,200.0,80.0,57.0,640.0,70.0,60.0,6,5,2,2010,0,Oklahoma,South,Decaf Espresso
405,235.0,94.0,62.0,697.0,80.0,80.0,6,17,5,2010,5,Oklahoma,South,Decaf Espresso
405,286.0,114.0,69.0,810.0,100.0,90.0,6,30,8,2010,6,Oklahoma,South,Decaf Espresso
405,205.0,82.0,58.0,788.0,60.0,50.0,6,39,10,2010,4,Oklahoma,South,Decaf Espresso
405,221.0,88.0,61.0,817.0,60.0,60.0,6,48,12,2010,2,Oklahoma,South,Decaf Espresso
405,235.0,84.0,62.0,651.0,70.0,70.0,6,52,1,2011,5,Oklahoma,South,Decaf Espresso
405,213.0,80.0,57.0,640.0,70.0,60.0,6,5,2,2011,1,Oklahoma,South,Decaf Espresso
405,237.0,88.0,60.0,653.0,80.0,70.0,6,13,4,2011,4,Oklahoma,South,Decaf Espresso
405,283.0,114.0,64.0,822.0,100.0,90.0,6,26,7,2011,4,Oklahoma,South,Decaf Espresso
405,265.0,99.0,63.0,798.0,80.0,80.0,6,35,9,2011,3,Oklahoma,South,Decaf Espresso
405,218.0,82.0,58.0,788.0,60.0,50.0,6,39,10,2011,5,Oklahoma,South,Decaf Espresso
405,133.0,59.0,55.0,403.0,30.0,50.0,8,26,7,2010,3,Oklahoma,South,Chamomile
405,126.0,56.0,54.0,385.0,50.0,40.0,8,39,10,2010,4,Oklahoma,South,Chamomile
405,145.0,65.0,58.0,403.0,20.0,60.0,8,48,12,2010,2,Oklahoma,South,Chamomile
405,129.0,58.0,51.0,338.0,20.0,50.0,8,17,5,2011,6,Oklahoma,South,Chamomile
405,155.0,65.0,58.0,403.0,20.0,60.0,8,48,12,2011,3,Oklahoma,South,Chamomile
405,220.0,92.0,113.0,541.0,40.0,80.0,9,5,2,2010,0,Oklahoma,South,Lemon
405,227.0,95.0,115.0,532.0,30.0,90.0,9,9,3,2010,0,Oklahoma,South,Lemon
405,227.0,95.0,116.0,554.0,30.0,90.0,9,13,4,2010,3,Oklahoma,South,Lemon
405,297.0,124.0,141.0,717.0,60.0,110.0,9,26,7,2010,3,Oklahoma,South,Lemon
405,230.0,96.0,117.0,683.0,40.0,80.0,9,39,10,2010,4,Oklahoma,South,Lemon
405,213.0,79.0,106.0,551.0,30.0,70.0,9,52,1,2011,5,Oklahoma,South,Lemon
405,234.0,92.0,113.0,541.0,40.0,80.0,9,5,2,2011,1,Oklahoma,South,Lemon
405,294.0,124.0,131.0,717.0,60.0,110.0,9,26,7,2011,4,Oklahoma,South,Lemon
405,314.0,133.0,140.0,705.0,60.0,120.0,9,31,8,2011,0,Oklahoma,South,Lemon
405,238.0,93.0,114.0,692.0,40.0,80.0,9,35,9,2011,3,Oklahoma,South,Lemon
405,239.0,94.0,115.0,694.0,20.0,80.0,9,44,11,2011,1,Oklahoma,South,Lemon
405,200.0,84.0,50.0,500.0,70.0,70.0,4,53,1,2010,4,Oklahoma,South,Caffe Latte
405,206.0,86.0,50.0,300.0,70.0,70.0,4,5,2,2010,0,Oklahoma,South,Caffe Latte
405,214.0,89.0,51.0,94.0,80.0,70.0,4,9,3,2010,0,Oklahoma,South,Caffe Latte
405,218.0,91.0,51.0,-1785.0,70.0,50.0,4,39,10,2010,4,Oklahoma,South,Caffe Latte
405,224.0,84.0,52.0,500.0,70.0,70.0,4,52,1,2011,5,Oklahoma,South,Caffe Latte
405,228.0,89.0,51.0,94.0,80.0,70.0,4,9,3,2011,1,Oklahoma,South,Caffe Latte
405,279.0,118.0,55.0,-660.0,100.0,100.0,4,22,6,2011,2,Oklahoma,South,Caffe Latte
405,333.0,141.0,62.0,-942.0,110.0,120.0,4,26,7,2011,4,Oklahoma,South,Caffe Latte
405,232.0,91.0,51.0,-1785.0,70.0,50.0,4,39,10,2011,5,Oklahoma,South,Caffe Latte
405,261.0,102.0,54.0,-2003.0,60.0,80.0,4,44,11,2011,1,Oklahoma,South,Caffe Latte
407,205.0,82.0,59.0,788.0,90.0,60.0,2,39,10,2010,4,Florida,East,Columbian
407,236.0,88.0,60.0,817.0,80.0,70.0,2,48,12,2011,3,Florida,East,Columbian
407,144.0,59.0,27.0,842.0,70.0,60.0,13,22,6,2010,1,Florida,East,Green Tea
407,180.0,77.0,52.0,423.0,60.0,70.0,6,5,2,2010,0,Florida,East,Decaf Espresso
407,195.0,83.0,54.0,575.0,70.0,80.0,6,48,12,2010,2,Florida,East,Decaf Espresso
407,121.0,54.0,54.0,391.0,10.0,40.0,9,44,11,2010,0,Florida,East,Lemon
407,182.0,83.0,46.0,1063.0,50.0,60.0,10,35,9,2010,2,Florida,East,Mint
407,188.0,80.0,46.0,1079.0,30.0,60.0,10,48,12,2011,3,Florida,East,Mint
408,135.0,154.0,94.0,1288.0,-120.0,190.0,3,9,3,2011,1,California,West,Decaf Irish Cream
408,384.0,162.0,167.0,943.0,60.0,150.0,5,26,7,2011,4,California,West,Caffe Mocha
408,245.0,100.0,39.0,822.0,110.0,80.0,8,13,4,2010,3,California,West,Chamomile
408,249.0,95.0,38.0,799.0,100.0,80.0,8,9,3,2011,1,California,West,Chamomile
408,190.0,83.0,40.0,574.0,60.0,70.0,10,22,6,2010,1,California,West,Mint
408,202.0,83.0,39.0,613.0,60.0,70.0,10,5,2,2011,1,California,West,Mint
408,142.0,54.0,26.0,601.0,50.0,30.0,12,48,12,2011,3,California,West,Earl Grey
409,452.0,207.0,86.0,965.0,220.0,260.0,2,53,1,2010,4,Texas,South,Columbian
409,559.0,241.0,96.0,1321.0,240.0,280.0,2,48,12,2011,3,Texas,South,Columbian
409,290.0,118.0,45.0,930.0,100.0,90.0,5,44,11,2010,0,Texas,South,Caffe Mocha
409,259.0,99.0,38.0,766.0,100.0,80.0,5,5,2,2011,1,Texas,South,Caffe Mocha
409,227.0,87.0,35.0,756.0,90.0,70.0,5,9,3,2011,1,Texas,South,Caffe Mocha
409,150.0,54.0,27.0,456.0,60.0,40.0,6,52,1,2011,5,Texas,South,Decaf Espresso
409,228.0,94.0,34.0,562.0,90.0,80.0,6,22,6,2011,2,Texas,South,Decaf Espresso
409,93.0,38.0,35.0,414.0,30.0,30.0,9,22,6,2010,1,Texas,South,Lemon
409,107.0,43.0,36.0,419.0,50.0,30.0,9,39,10,2010,4,Texas,South,Lemon
409,159.0,64.0,48.0,-161.0,50.0,50.0,4,17,5,2011,6,Texas,South,Caffe Latte
413,494.0,72.0,55.0,558.0,360.0,60.0,2,53,1,2010,4,Massachusetts,East,Columbian
413,576.0,60.0,51.0,-2572.0,460.0,50.0,2,35,9,2010,2,Massachusetts,East,Columbian
413,553.0,72.0,58.0,558.0,360.0,60.0,2,52,1,2011,5,Massachusetts,East,Columbian
413,49.0,20.0,17.0,464.0,20.0,20.0,13,17,5,2010,5,Massachusetts,East,Green Tea
413,44.0,18.0,16.0,478.0,20.0,10.0,13,22,6,2010,1,Massachusetts,East,Green Tea
413,53.0,21.0,17.0,480.0,30.0,20.0,13,39,10,2010,4,Massachusetts,East,Green Tea
413,114.0,53.0,77.0,491.0,0.0,50.0,5,17,5,2010,5,Massachusetts,East,Caffe Mocha
413,113.0,53.0,72.0,491.0,0.0,50.0,5,17,5,2011,6,Massachusetts,East,Caffe Mocha
413,110.0,39.0,60.0,560.0,20.0,30.0,5,26,7,2011,4,Massachusetts,East,Caffe Mocha
413,117.0,53.0,49.0,361.0,20.0,40.0,9,17,5,2011,6,Massachusetts,East,Lemon
413,57.0,23.0,18.0,868.0,30.0,20.0,11,26,7,2010,3,Massachusetts,East,Darjeeling
413,84.0,32.0,19.0,813.0,40.0,30.0,11,9,3,2011,1,Massachusetts,East,Darjeeling
413,56.0,23.0,17.0,868.0,30.0,20.0,11,26,7,2011,4,Massachusetts,East,Darjeeling
413,291.0,145.0,64.0,1292.0,100.0,130.0,7,30,8,2010,6,Massachusetts,East,Regular Espresso
413,295.0,149.0,61.0,1245.0,100.0,140.0,7,22,6,2011,2,Massachusetts,East,Regular Espresso
414,149.0,67.0,59.0,391.0,30.0,70.0,1,35,9,2010,2,Wisconsin,Central,Amaretto
414,129.0,58.0,51.0,338.0,20.0,60.0,1,17,5,2011,6,Wisconsin,Central,Amaretto
414,139.0,63.0,52.0,397.0,30.0,60.0,1,31,8,2011,0,Wisconsin,Central,Amaretto
414,134.0,56.0,55.0,385.0,50.0,40.0,1,39,10,2011,5,Wisconsin,Central,Amaretto
414,223.0,93.0,114.0,692.0,40.0,90.0,2,35,9,2010,2,Wisconsin,Central,Columbian
414,245.0,96.0,116.0,683.0,60.0,90.0,2,39,10,2011,5,Wisconsin,Central,Columbian
414,180.0,77.0,52.0,432.0,60.0,80.0,3,53,1,2010,4,Wisconsin,Central,Decaf Irish Cream
414,180.0,77.0,53.0,423.0,60.0,80.0,3,5,2,2010,0,Wisconsin,Central,Decaf Irish Cream
414,188.0,80.0,53.0,415.0,70.0,80.0,3,9,3,2010,0,Wisconsin,Central,Decaf Irish Cream
414,195.0,83.0,54.0,433.0,80.0,80.0,3,13,4,2010,3,Wisconsin,Central,Decaf Irish Cream
414,231.0,99.0,59.0,565.0,90.0,100.0,3,30,8,2010,6,Wisconsin,Central,Decaf Irish Cream
414,201.0,77.0,55.0,432.0,60.0,80.0,3,52,1,2011,5,Wisconsin,Central,Decaf Irish Cream
414,212.0,85.0,56.0,555.0,70.0,90.0,3,35,9,2011,3,Wisconsin,Central,Decaf Irish Cream
414,208.0,83.0,55.0,575.0,70.0,80.0,3,48,12,2011,3,Wisconsin,Central,Decaf Irish Cream
414,150.0,69.0,43.0,965.0,50.0,80.0,5,53,1,2010,4,Wisconsin,Central,Caffe Mocha
414,154.0,70.0,42.0,957.0,60.0,80.0,5,5,2,2010,0,Wisconsin,Central,Caffe Mocha
414,182.0,83.0,46.0,1063.0,80.0,90.0,5,35,9,2010,2,Wisconsin,Central,Caffe Mocha
414,165.0,71.0,43.0,950.0,60.0,80.0,5,9,3,2011,1,Wisconsin,Central,Caffe Mocha
414,109.0,48.0,26.0,593.0,50.0,50.0,6,22,6,2011,2,Wisconsin,Central,Decaf Espresso
414,159.0,60.0,42.0,329.0,80.0,40.0,8,39,10,2010,4,Wisconsin,Central,Chamomile
414,142.0,49.0,38.0,342.0,50.0,40.0,8,13,4,2011,4,Wisconsin,Central,Chamomile
414,124.0,47.0,35.0,371.0,50.0,40.0,8,22,6,2011,2,Wisconsin,Central,Chamomile
414,125.0,47.0,35.0,366.0,50.0,40.0,8,31,8,2011,0,Wisconsin,Central,Chamomile
414,134.0,51.0,25.0,857.0,60.0,40.0,9,35,9,2011,3,Wisconsin,Central,Lemon
414,129.0,52.0,39.0,376.0,40.0,40.0,11,9,3,2010,0,Wisconsin,Central,Darjeeling
414,155.0,65.0,87.0,513.0,10.0,50.0,12,5,2,2010,0,Wisconsin,Central,Earl Grey
414,150.0,63.0,86.0,521.0,10.0,50.0,12,13,4,2010,3,Wisconsin,Central,Earl Grey
414,127.0,53.0,72.0,597.0,10.0,40.0,12,22,6,2011,2,Wisconsin,Central,Earl Grey
415,645.0,258.0,142.0,2067.0,360.0,320.0,2,5,2,2010,0,California,West,Columbian
415,169.0,200.0,111.0,2393.0,-140.0,250.0,3,22,6,2010,1,California,West,Decaf Irish Cream
415,180.0,72.0,54.0,541.0,50.0,40.0,13,9,3,2010,0,California,West,Green Tea
415,170.0,68.0,54.0,559.0,40.0,40.0,13,13,4,2010,3,California,West,Green Tea
415,131.0,52.0,49.0,668.0,20.0,30.0,13,26,7,2010,3,California,West,Green Tea
415,318.0,125.0,147.0,729.0,30.0,120.0,5,13,4,2011,4,California,West,Caffe Mocha
415,626.0,252.0,115.0,1316.0,220.0,240.0,6,13,4,2011,4,California,West,Decaf Espresso
415,637.0,257.0,116.0,1662.0,240.0,230.0,6,39,10,2011,5,California,West,Decaf Espresso
415,261.0,100.0,39.0,822.0,110.0,80.0,8,13,4,2011,4,California,West,Chamomile
415,525.0,241.0,96.0,1321.0,170.0,220.0,9,48,12,2010,2,California,West,Lemon
415,486.0,209.0,85.0,969.0,170.0,170.0,9,13,4,2011,4,California,West,Lemon
415,527.0,244.0,89.0,1213.0,190.0,200.0,9,22,6,2011,2,California,West,Lemon
415,213.0,87.0,35.0,756.0,80.0,50.0,11,9,3,2010,0,California,West,Darjeeling
415,230.0,94.0,38.0,562.0,80.0,60.0,12,22,6,2010,1,California,West,Earl Grey
415,521.0,260.0,96.0,1559.0,180.0,240.0,4,17,5,2010,5,California,West,Caffe Latte
415,509.0,239.0,91.0,1464.0,150.0,220.0,4,13,4,2011,4,California,West,Caffe Latte
417,160.0,72.0,61.0,606.0,40.0,70.0,2,30,8,2010,6,Missouri,Central,Columbian
417,109.0,50.0,33.0,1064.0,30.0,50.0,3,31,8,2011,0,Missouri,Central,Decaf Irish Cream
417,160.0,69.0,43.0,1060.0,40.0,60.0,3,44,11,2011,1,Missouri,Central,Decaf Irish Cream
417,76.0,34.0,46.0,197.0,0.0,20.0,13,53,1,2010,4,Missouri,Central,Green Tea
417,86.0,38.0,47.0,248.0,0.0,30.0,13,30,8,2010,6,Missouri,Central,Green Tea
417,81.0,36.0,43.0,252.0,0.0,30.0,13,26,7,2011,4,Missouri,Central,Green Tea
417,80.0,32.0,20.0,841.0,50.0,30.0,6,30,8,2010,6,Missouri,Central,Decaf Espresso
417,79.0,32.0,20.0,837.0,50.0,30.0,6,35,9,2010,2,Missouri,Central,Decaf Espresso
417,84.0,32.0,19.0,833.0,80.0,30.0,6,39,10,2011,5,Missouri,Central,Decaf Espresso
417,104.0,43.0,69.0,282.0,10.0,30.0,8,17,5,2010,5,Missouri,Central,Chamomile
417,118.0,49.0,74.0,335.0,0.0,40.0,8,48,12,2010,2,Missouri,Central,Chamomile
417,114.0,44.0,69.0,251.0,10.0,30.0,8,9,3,2011,1,Missouri,Central,Chamomile
417,114.0,44.0,69.0,261.0,10.0,30.0,8,13,4,2011,4,Missouri,Central,Chamomile
417,102.0,84.0,50.0,625.0,-20.0,70.0,9,5,2,2010,0,Missouri,Central,Lemon
417,169.0,120.0,61.0,1334.0,0.0,100.0,9,26,7,2010,3,Missouri,Central,Lemon
417,116.0,86.0,49.0,1698.0,10.0,60.0,9,39,10,2011,5,Missouri,Central,Lemon
417,171.0,92.0,52.0,1898.0,20.0,80.0,9,48,12,2011,3,Missouri,Central,Lemon
417,85.0,36.0,38.0,187.0,10.0,30.0,11,9,3,2010,0,Missouri,Central,Darjeeling
417,82.0,35.0,38.0,248.0,10.0,20.0,11,44,11,2010,0,Missouri,Central,Darjeeling
417,87.0,35.0,38.0,191.0,10.0,30.0,11,5,2,2011,1,Missouri,Central,Darjeeling
417,94.0,37.0,40.0,195.0,10.0,30.0,11,13,4,2011,4,Missouri,Central,Darjeeling
417,91.0,39.0,36.0,212.0,20.0,30.0,11,17,5,2011,6,Missouri,Central,Darjeeling
417,75.0,33.0,45.0,162.0,0.0,20.0,12,9,3,2010,0,Missouri,Central,Earl Grey
417,56.0,25.0,42.0,209.0,0.0,10.0,12,39,10,2010,4,Missouri,Central,Earl Grey
417,69.0,29.0,45.0,169.0,-10.0,20.0,12,13,4,2011,4,Missouri,Central,Earl Grey
417,75.0,34.0,43.0,182.0,0.0,20.0,12,17,5,2011,6,Missouri,Central,Earl Grey
419,107.0,46.0,40.0,415.0,40.0,40.0,1,31,8,2011,0,Ohio,Central,Amaretto
419,107.0,43.0,35.0,424.0,40.0,40.0,2,35,9,2010,2,Ohio,Central,Columbian
419,112.0,47.0,71.0,521.0,10.0,40.0,3,48,12,2010,2,Ohio,Central,Decaf Irish Cream
419,298.0,149.0,66.0,1245.0,120.0,170.0,5,22,6,2010,1,Ohio,Central,Caffe Mocha
419,121.0,54.0,54.0,337.0,30.0,60.0,6,13,4,2010,3,Ohio,Central,Decaf Espresso
419,115.0,51.0,52.0,396.0,30.0,50.0,6,22,6,2010,1,Ohio,Central,Decaf Espresso
419,124.0,55.0,53.0,410.0,40.0,70.0,6,44,11,2010,0,Ohio,Central,Decaf Espresso
419,129.0,54.0,54.0,337.0,30.0,60.0,6,13,4,2011,4,Ohio,Central,Decaf Espresso
419,109.0,45.0,51.0,409.0,30.0,50.0,6,35,9,2011,3,Ohio,Central,Decaf Espresso
419,128.0,54.0,54.0,404.0,70.0,70.0,6,39,10,2011,5,Ohio,Central,Decaf Espresso
419,110.0,46.0,51.0,422.0,40.0,50.0,6,48,12,2011,3,Ohio,Central,Decaf Espresso
419,49.0,20.0,17.0,464.0,30.0,10.0,8,17,5,2010,5,Ohio,Central,Chamomile
419,60.0,22.0,17.0,452.0,30.0,10.0,8,5,2,2011,1,Ohio,Central,Chamomile
419,72.0,29.0,20.0,862.0,40.0,20.0,9,35,9,2010,2,Ohio,Central,Lemon
419,94.0,36.0,22.0,862.0,40.0,30.0,9,44,11,2011,1,Ohio,Central,Lemon
419,218.0,82.0,58.0,788.0,60.0,50.0,11,39,10,2011,5,Ohio,Central,Darjeeling
419,245.0,102.0,54.0,666.0,70.0,80.0,12,44,11,2010,0,Ohio,Central,Earl Grey
419,228.0,89.0,51.0,481.0,70.0,70.0,12,9,3,2011,1,Ohio,Central,Earl Grey
419,333.0,141.0,62.0,692.0,110.0,120.0,12,26,7,2011,4,Ohio,Central,Earl Grey
419,275.0,116.0,54.0,678.0,100.0,90.0,12,31,8,2011,0,Ohio,Central,Earl Grey
419,232.0,91.0,51.0,656.0,80.0,50.0,12,39,10,2011,5,Ohio,Central,Earl Grey
425,193.0,79.0,48.0,425.0,110.0,90.0,2,22,6,2010,1,Washington,West,Columbian
425,211.0,86.0,50.0,463.0,120.0,100.0,2,26,7,2010,3,Washington,West,Columbian
425,156.0,63.0,43.0,446.0,70.0,70.0,2,44,11,2010,0,Washington,West,Columbian
425,209.0,86.0,46.0,454.0,120.0,100.0,2,31,8,2011,0,Washington,West,Columbian
425,178.0,68.0,43.0,445.0,80.0,80.0,2,35,9,2011,3,Washington,West,Columbian
425,230.0,96.0,117.0,683.0,100.0,140.0,3,39,10,2010,4,Washington,West,Decaf Irish Cream
425,154.0,64.0,88.0,551.0,10.0,40.0,13,17,5,2010,5,Washington,West,Green Tea
425,149.0,62.0,85.0,612.0,10.0,40.0,13,35,9,2010,2,Washington,West,Green Tea
425,201.0,75.0,102.0,522.0,20.0,40.0,13,52,1,2011,5,Washington,West,Green Tea
425,165.0,65.0,87.0,513.0,10.0,40.0,13,5,2,2011,1,Washington,West,Green Tea
425,133.0,59.0,56.0,377.0,20.0,50.0,5,22,6,2010,1,Washington,West,Caffe Mocha
425,140.0,63.0,57.0,397.0,20.0,60.0,5,30,8,2010,6,Washington,West,Caffe Mocha
425,121.0,54.0,54.0,391.0,20.0,50.0,5,44,11,2010,0,Washington,West,Caffe Mocha
425,134.0,56.0,54.0,385.0,50.0,40.0,5,39,10,2011,5,Washington,West,Caffe Mocha
425,155.0,71.0,44.0,950.0,50.0,60.0,6,9,3,2010,0,Washington,West,Decaf Espresso
425,168.0,69.0,44.0,965.0,60.0,60.0,6,52,1,2011,5,Washington,West,Decaf Espresso
425,164.0,70.0,43.0,957.0,60.0,60.0,6,5,2,2011,1,Washington,West,Decaf Espresso
425,175.0,81.0,44.0,1046.0,60.0,70.0,6,22,6,2011,2,Washington,West,Decaf Espresso
425,224.0,103.0,48.0,1073.0,90.0,90.0,6,31,8,2011,0,Washington,West,Decaf Espresso
425,175.0,75.0,44.0,1063.0,40.0,70.0,6,44,11,2011,1,Washington,West,Decaf Espresso
425,225.0,90.0,60.0,1148.0,80.0,70.0,8,26,7,2010,3,Washington,West,Chamomile
425,223.0,90.0,56.0,1148.0,80.0,70.0,8,26,7,2011,4,Washington,West,Chamomile
425,119.0,48.0,24.0,829.0,60.0,30.0,9,39,10,2010,4,Washington,West,Lemon
425,120.0,49.0,25.0,845.0,50.0,40.0,9,48,12,2010,2,Washington,West,Lemon
425,98.0,40.0,20.0,843.0,50.0,30.0,9,26,7,2011,4,Washington,West,Lemon
425,127.0,48.0,24.0,834.0,50.0,40.0,9,35,9,2011,3,Washington,West,Lemon
425,128.0,49.0,25.0,845.0,50.0,40.0,9,48,12,2011,3,Washington,West,Lemon
425,151.0,57.0,40.0,349.0,40.0,30.0,11,35,9,2010,2,Washington,West,Darjeeling
425,141.0,53.0,39.0,321.0,50.0,30.0,11,44,11,2010,0,Washington,West,Darjeeling
425,178.0,62.0,43.0,346.0,40.0,40.0,11,9,3,2011,1,Washington,West,Darjeeling
425,129.0,48.0,35.0,351.0,30.0,30.0,11,17,5,2011,6,Washington,West,Darjeeling
425,125.0,47.0,34.0,366.0,30.0,30.0,11,31,8,2011,0,Washington,West,Darjeeling
425,169.0,60.0,42.0,329.0,40.0,20.0,11,39,10,2011,5,Washington,West,Darjeeling
425,146.0,56.0,40.0,382.0,40.0,30.0,12,5,2,2011,1,Washington,West,Earl Grey
425,109.0,45.0,35.0,410.0,30.0,20.0,12,17,5,2011,6,Washington,West,Earl Grey
425,110.0,48.0,27.0,623.0,40.0,40.0,4,53,1,2010,4,Washington,West,Caffe Latte
425,119.0,49.0,28.0,611.0,40.0,40.0,4,9,3,2011,1,Washington,West,Caffe Latte
425,110.0,45.0,26.0,605.0,30.0,40.0,4,13,4,2011,4,Washington,West,Caffe Latte
425,68.0,30.0,20.0,581.0,30.0,20.0,4,31,8,2011,0,Washington,West,Caffe Latte
425,55.0,22.0,19.0,570.0,20.0,20.0,4,44,11,2011,1,Washington,West,Caffe Latte
430,512.0,235.0,94.0,1060.0,270.0,290.0,2,17,5,2010,5,Texas,South,Columbian
430,567.0,260.0,101.0,1319.0,290.0,320.0,2,26,7,2010,3,Texas,South,Columbian
430,496.0,213.0,88.0,942.0,240.0,260.0,2,5,2,2011,1,Texas,South,Columbian
430,202.0,83.0,39.0,613.0,100.0,100.0,3,5,2,2011,1,Texas,South,Decaf Irish Cream
430,188.0,83.0,36.0,574.0,100.0,100.0,3,22,6,2011,2,Texas,South,Decaf Irish Cream
430,210.0,86.0,36.0,499.0,90.0,70.0,6,17,5,2010,5,Texas,South,Decaf Espresso
430,142.0,54.0,27.0,601.0,40.0,40.0,6,48,12,2011,3,Texas,South,Decaf Espresso
430,108.0,46.0,43.0,415.0,30.0,40.0,8,30,8,2010,6,Texas,South,Chamomile
430,114.0,43.0,36.0,419.0,50.0,30.0,9,39,10,2011,5,Texas,South,Lemon
430,108.0,41.0,36.0,435.0,30.0,30.0,9,48,12,2011,3,Texas,South,Lemon
430,131.0,52.0,49.0,-587.0,40.0,40.0,4,30,8,2010,6,Texas,South,Caffe Latte
432,554.0,239.0,96.0,1246.0,340.0,350.0,2,39,10,2011,5,Texas,South,Columbian
432,522.0,225.0,91.0,1272.0,230.0,260.0,2,44,11,2011,1,Texas,South,Columbian
432,190.0,83.0,39.0,613.0,100.0,100.0,3,5,2,2010,0,Texas,South,Decaf Irish Cream
432,274.0,113.0,40.0,897.0,120.0,90.0,5,22,6,2011,2,Texas,South,Caffe Mocha
432,199.0,76.0,33.0,580.0,80.0,40.0,6,39,10,2011,5,Texas,South,Decaf Espresso
432,128.0,52.0,38.0,357.0,50.0,40.0,9,5,2,2010,0,Texas,South,Lemon
435,165.0,75.0,44.0,956.0,70.0,90.0,1,5,2,2010,0,Utah,West,Amaretto
435,163.0,74.0,44.0,949.0,70.0,90.0,1,9,3,2010,0,Utah,West,Amaretto
435,167.0,76.0,44.0,965.0,70.0,90.0,1,13,4,2010,3,Utah,West,Amaretto
435,148.0,68.0,42.0,998.0,60.0,80.0,1,17,5,2010,5,Utah,West,Amaretto
435,142.0,65.0,41.0,1042.0,60.0,80.0,1,22,6,2010,1,Utah,West,Amaretto
435,132.0,60.0,40.0,1070.0,60.0,70.0,1,26,7,2010,3,Utah,West,Amaretto
435,142.0,65.0,41.0,1053.0,90.0,90.0,1,39,10,2010,4,Utah,West,Amaretto
435,139.0,63.0,40.0,1075.0,50.0,70.0,1,48,12,2010,2,Utah,West,Amaretto
435,174.0,74.0,44.0,949.0,70.0,90.0,1,9,3,2011,1,Utah,West,Amaretto
435,147.0,68.0,39.0,998.0,60.0,80.0,1,17,5,2011,6,Utah,West,Amaretto
